category,rank,asin,bestseller_title,bestseller_url,captured_at,audit_reason,marketplace_listing_id,marketplace_category,marketplace_cpk,marketplace_cpk_identity_category,marketplace_title
ram,94,B0CCF65QG4,OWC 32GB (2X16GB) DDR4 RAM Compatible With Synology DiskStation DS723+ and DS923+ NAS System 2666MHz PC4-21300 CL19 ECC SODIM,https://www.amazon.co.uk/OWC-Compatible-Synology-DiskStation-PC4-21300/dp/B0CCF65QG4/ref=zg_bs_g_430511031_d_sccl_94/522-4755054-8671242,2026-09-25 11:30:43.726380,No exact ASIN listing found in current Amazon marketplace scores,,,,,
ram,96,B0BQX98VK7,Samsung 8GB DDR5 4800 MHz PC5-38400 SODIMM Laptop Memory RAM (M425R1GB4BB0) OEM,https://www.amazon.co.uk/Samsung-PC5-38400-SODIMM-Laptop-M425R1GB4BB0/dp/B0BQX98VK7/ref=zg_bs_g_430511031_d_sccl_96/522-4755054-8671242,2026-09-25 11:30:43.726382,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,4,B0CW9S8B24,"Integral V Series S 240GB 2.5"" SATA 3 Internal Solid State Drive SSD - Up to 520MB/s Read and 450MB/s Write Speeds. For Lapto",https://www.amazon.co.uk/Integral-240GB-Internal-Solid-State/dp/B0CW9S8B24/ref=zg_bs_g_430505031_d_sccl_4/524-3698123-6031407,2026-09-25 11:36:22.600620,"Exact Amazon listing exists, but it has no durable CPK assignment",B0CW9S8B24,,,,"Integral V Series S 240GB 2.5"" SATA 3 Internal Solid State Drive SSD - Up to 520MB/s Read and 450MB/s Write Speeds. For Laptop, Desktop Computer/PC"
storage,4,B0CW9S8B24,"Integral V Series S 240GB 2.5"" SATA 3 Internal Solid State Drive SSD - Up to 520MB/s Read and 450MB/s Write Speeds. For Lapto",https://www.amazon.co.uk/Integral-240GB-Internal-Solid-State/dp/B0CW9S8B24/ref=zg_bs_g_430505031_d_sccl_4/525-2893768-2677554,2026-09-25 12:55:13.885623,"Exact Amazon listing exists, but it has no durable CPK assignment",B0CW9S8B24,,,,"Integral V Series S 240GB 2.5"" SATA 3 Internal Solid State Drive SSD - Up to 520MB/s Read and 450MB/s Write Speeds. For Laptop, Desktop Computer/PC"
storage,11,B0DZ5ZK225,"Crucial P510 1TB SSD NVMe M.2 PCIe 5.0 x4 Gen5, Read/Write Speeds up to 11,000/9,500 MB/s, Laptop & Desktop (PC) Compatible,",https://www.amazon.co.uk/Crucial-Internal-Desktop-Compatible-Backwards/dp/B0DZ5ZK225/ref=zg_bs_g_430505031_d_sccl_11/524-3698123-6031407,2026-09-25 11:36:22.600630,"Exact Amazon listing exists, but it has no durable CPK assignment",B0DZ5ZK225,,,,"Crucial P510 1TB SSD NVMe M.2 PCIe 5.0 x4 Gen5, Read/Write Speeds up to 11,000/9,500 MB/s, Laptop & Desktop (PC) Compatible, Solid State Drive - CT1000P510SSD8-01"
storage,11,B0DZ5ZK225,"Crucial P510 1TB SSD NVMe M.2 PCIe 5.0 x4 Gen5, Read/Write Speeds up to 11,000/9,500 MB/s, Laptop & Desktop (PC) Compatible,",https://www.amazon.co.uk/Crucial-Internal-Desktop-Compatible-Backwards/dp/B0DZ5ZK225/ref=zg_bs_g_430505031_d_sccl_11/525-2893768-2677554,2026-09-25 12:55:13.885634,"Exact Amazon listing exists, but it has no durable CPK assignment",B0DZ5ZK225,,,,"Crucial P510 1TB SSD NVMe M.2 PCIe 5.0 x4 Gen5, Read/Write Speeds up to 11,000/9,500 MB/s, Laptop & Desktop (PC) Compatible, Solid State Drive - CT1000P510SSD8-01"
storage,18,B08PC43D78,"Samsung SSD 870 EVO, 500 GB, Form Factor 2.5 Inch, Intelligent Turbo Write, Magician 6 Software",https://www.amazon.co.uk/Samsung-Factor-Intelligent-Magician-Software/dp/B08PC43D78/ref=zg_bs_g_430505031_d_sccl_18/525-2893768-2677554,2026-09-25 12:55:13.885639,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,27,B0DHVRH6NJ,"Netac SSD 120GB Internal Solid State Drive Hard Drive SATA SSD 2.5 Inch SATAIII 6Gb/s Easy to Install, Notebook Tablet Deskto",https://www.amazon.co.uk/Netac-Internal-SATAIII-Notebook-N530S/dp/B0DHVRH6NJ/ref=zg_bs_g_430505031_d_sccl_27/524-3698123-6031407,2026-09-25 11:36:22.600651,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,27,B0DHVRH6NJ,"Netac SSD 120GB Internal Solid State Drive Hard Drive SATA SSD 2.5 Inch SATAIII 6Gb/s Easy to Install, Notebook Tablet Deskto",https://www.amazon.co.uk/Netac-Internal-SATAIII-Notebook-N530S/dp/B0DHVRH6NJ/ref=zg_bs_g_430505031_d_sccl_27/525-2893768-2677554,2026-09-25 12:55:13.885646,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,28,B0BZMLXNLS,"SanDisk SSD Ultra 3D 2.5"" SATA 4TB, Internal SSD, Read speeds up to 560 MB/s, 3D NAND Technology, SATA III 6GB/s, nCache Tech",https://www.amazon.co.uk/SanDisk-4TB-Ultra-SSD-SATA/dp/B0BZMLXNLS/ref=zg_bs_g_430505031_d_sccl_28/524-3698123-6031407,2026-09-25 11:36:22.600652,"Exact Amazon listing exists, but it has no durable CPK assignment",B0BZMLXNLS,,,,"SanDisk SSD Ultra 3D 2.5"" SATA 4TB, Internal SSD, Read speeds up to 560 MB/s, 3D NAND Technology, SATA III 6GB/s, nCache Technology"
storage,28,B0BZMLXNLS,"SanDisk SSD Ultra 3D 2.5"" SATA 4TB, Internal SSD, Read speeds up to 560 MB/s, 3D NAND Technology, SATA III 6GB/s, nCache Tech",https://www.amazon.co.uk/SanDisk-4TB-Ultra-SSD-SATA/dp/B0BZMLXNLS/ref=zg_bs_g_430505031_d_sccl_28/525-2893768-2677554,2026-09-25 12:55:13.885646,"Exact Amazon listing exists, but it has no durable CPK assignment",B0BZMLXNLS,,,,"SanDisk SSD Ultra 3D 2.5"" SATA 4TB, Internal SSD, Read speeds up to 560 MB/s, 3D NAND Technology, SATA III 6GB/s, nCache Technology"
storage,29,B0GDWMGZFN,"fanxiang 128GB M.2 NVMe SSD, PCIe Gen3x4 Internal SSD, Up to 1130MB/s-S501 | NVMe PCIe Gen3x4, M.2 2280, with Graphite Coolin",https://www.amazon.co.uk/fanxiang-Graphite-Cooling-Sticker-Internal/dp/B0GDWMGZFN/ref=zg_bs_g_430505031_d_sccl_29/524-3698123-6031407,2026-09-25 11:36:22.600653,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,29,B0GDWMGZFN,"fanxiang 128GB M.2 NVMe SSD, PCIe Gen3x4 Internal SSD, Up to 1130MB/s-S501 | NVMe PCIe Gen3x4, M.2 2280, with Graphite Coolin",https://www.amazon.co.uk/fanxiang-Graphite-Cooling-Sticker-Internal/dp/B0GDWMGZFN/ref=zg_bs_g_430505031_d_sccl_29/525-2893768-2677554,2026-09-25 12:55:13.885647,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,34,B0G4RLC8ZM,"Ediloca EN605 128GB M.2 SSD, NVMe1.3 PCIe Gen3 x4 SSD Internal Hard Drive, M.2 2280 - Read/Write Speed up to 1130/400 MB/s -",https://www.amazon.co.uk/Ediloca-EN605-128GB-NVMe1-3-Internal/dp/B0G4RLC8ZM/ref=zg_bs_g_430505031_d_sccl_34/524-3698123-6031407,2026-09-25 11:36:22.600660,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,34,B0G4RLC8ZM,"Ediloca EN605 128GB M.2 SSD, NVMe1.3 PCIe Gen3 x4 SSD Internal Hard Drive, M.2 2280 - Read/Write Speed up to 1130/400 MB/s -",https://www.amazon.co.uk/Ediloca-EN605-128GB-NVMe1-3-Internal/dp/B0G4RLC8ZM/ref=zg_bs_g_430505031_d_sccl_34/525-2893768-2677554,2026-09-25 12:55:13.885651,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,36,B0D4RCRNHG,Patriot P320 512GB Internal SSD - NVMe PCIe Gen 3x4 - M.2 2280 - Solid State Drive - P320P512GM28,https://www.amazon.co.uk/Patriot-P320-512GB-Internal-SSD/dp/B0D4RCRNHG/ref=zg_bs_g_430505031_d_sccl_36/524-3698123-6031407,2026-09-25 11:36:22.600662,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,36,B0D4RCRNHG,Patriot P320 512GB Internal SSD - NVMe PCIe Gen 3x4 - M.2 2280 - Solid State Drive - P320P512GM28,https://www.amazon.co.uk/Patriot-P320-512GB-Internal-SSD/dp/B0D4RCRNHG/ref=zg_bs_g_430505031_d_sccl_36/525-2893768-2677554,2026-09-25 12:55:13.885653,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,39,B079XC5PVV,"Kingston A400 SSD Internal Solid State Drive 2.5"" SATA Rev 3.0, 960GB - SA400S37/960G",https://www.amazon.co.uk/Kingston-A400-Solid-State-Drive/dp/B079XC5PVV/ref=zg_bs_g_430505031_d_sccl_39/524-3698123-6031407,2026-09-25 11:36:22.600666,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,39,B079XC5PVV,"Kingston A400 SSD Internal Solid State Drive 2.5"" SATA Rev 3.0, 960GB - SA400S37/960G",https://www.amazon.co.uk/Kingston-A400-Solid-State-Drive/dp/B079XC5PVV/ref=zg_bs_g_430505031_d_sccl_39/525-2893768-2677554,2026-09-25 12:55:13.885655,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,40,B09HSQQWCL,SABRENT M.2 NVMe Heatsink for PS5 with Thermal Silicone Pad | Aluminium SSD Cooler Compatible with PlayStation 5 Console – Ea,https://www.amazon.co.uk/SABRENT-Heatsink-Aluminium-Compatible-PlayStation/dp/B09HSQQWCL/ref=zg_bs_g_430505031_d_sccl_40/524-3698123-6031407,2026-09-25 11:36:22.600667,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,40,B09HSQQWCL,SABRENT M.2 NVMe Heatsink for PS5 with Thermal Silicone Pad | Aluminium SSD Cooler Compatible with PlayStation 5 Console – Ea,https://www.amazon.co.uk/SABRENT-Heatsink-Aluminium-Compatible-PlayStation/dp/B09HSQQWCL/ref=zg_bs_g_430505031_d_sccl_40/525-2893768-2677554,2026-09-25 12:55:13.885656,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,41,B0BWN71PT3,"KingSpec 512GB M.2 2242 NVMe SSD - Read Speed up to 3500 MB/s, M.2 PCIe 3.0 SSD 3D NAND Flash, Compatible with PC/Desktop/Lap",https://www.amazon.co.uk/KingSpec-512GB-M-2-2242-NVMe/dp/B0BWN71PT3/ref=zg_bs_g_430505031_d_sccl_41/524-3698123-6031407,2026-09-25 11:36:22.600669,"Exact Amazon listing exists, but it has no durable CPK assignment",B0BWN71PT3,,,,"KingSpec 512GB M.2 2242 NVMe SSD - Read Speed up to 3500 MB/s, M.2 PCIe 3.0 SSD 3D NAND Flash, Compatible with PC/Desktop/Laptop (512GB)"
storage,41,B0BWN71PT3,"KingSpec 512GB M.2 2242 NVMe SSD - Read Speed up to 3500 MB/s, M.2 PCIe 3.0 SSD 3D NAND Flash, Compatible with PC/Desktop/Lap",https://www.amazon.co.uk/KingSpec-512GB-M-2-2242-NVMe/dp/B0BWN71PT3/ref=zg_bs_g_430505031_d_sccl_41/525-2893768-2677554,2026-09-25 12:55:13.885656,"Exact Amazon listing exists, but it has no durable CPK assignment",B0BWN71PT3,,,,"KingSpec 512GB M.2 2242 NVMe SSD - Read Speed up to 3500 MB/s, M.2 PCIe 3.0 SSD 3D NAND Flash, Compatible with PC/Desktop/Laptop (512GB)"
storage,43,B0D61Z8R1W,"Crucial P310 SSD 1TB M.2 2230 NVMe PCIe Gen4, Up to 7,100 MB/s, Compatible with Steam Deck, ASUS ROG Ally, MSI Claw & Microso",https://www.amazon.co.uk/Crucial-Internal-Compatible-Microsoft-Surface/dp/B0D61Z8R1W/ref=zg_bs_g_430505031_d_sccl_43/524-3698123-6031407,2026-09-25 11:36:22.600671,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,43,B0D61Z8R1W,"Crucial P310 SSD 1TB M.2 2230 NVMe PCIe Gen4, Up to 7,100 MB/s, Compatible with Steam Deck, ASUS ROG Ally, MSI Claw & Microso",https://www.amazon.co.uk/Crucial-Internal-Compatible-Microsoft-Surface/dp/B0D61Z8R1W/ref=zg_bs_g_430505031_d_sccl_43/525-2893768-2677554,2026-09-25 12:55:13.885658,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,44,B08LKMQ9T4,"Patriot Burst Elite SATA 3 120GB SSD 2.5"" Solid State Drive",https://www.amazon.co.uk/Patriot-Burst-Elite-120GB-Solid/dp/B08LKMQ9T4/ref=zg_bs_g_430505031_d_sccl_44/524-3698123-6031407,2026-09-25 11:36:22.600674,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,44,B08LKMQ9T4,"Patriot Burst Elite SATA 3 120GB SSD 2.5"" Solid State Drive",https://www.amazon.co.uk/Patriot-Burst-Elite-120GB-Solid/dp/B08LKMQ9T4/ref=zg_bs_g_430505031_d_sccl_44/525-2893768-2677554,2026-09-25 12:55:13.885658,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,45,B0GQT88DVW,"Silicon Power 1TB SSD 3D NAND A5X SLC Cache Performance Boost SATA III 2.5"" 7mm (0.28"") Internal Solid State Drive (SP001TBSS",https://www.amazon.co.uk/Silicon-Power-Performance-Internal-SP001TBSS3A55S25AY/dp/B0GQT88DVW/ref=zg_bs_g_430505031_d_sccl_45/524-3698123-6031407,2026-09-25 11:36:22.600675,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,45,B0GQT88DVW,"Silicon Power 1TB SSD 3D NAND A5X SLC Cache Performance Boost SATA III 2.5"" 7mm (0.28"") Internal Solid State Drive (SP001TBSS",https://www.amazon.co.uk/Silicon-Power-Performance-Internal-SP001TBSS3A55S25AY/dp/B0GQT88DVW/ref=zg_bs_g_430505031_d_sccl_45/525-2893768-2677554,2026-09-25 12:55:13.885659,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,50,B0822Y6N1C,Patriot P300 M.2 PCIe Gen 3 x4 128GB Low-Power Consumption SSD - P300P128GM28,https://www.amazon.co.uk/Patriot-P300-128GB-Low-Power-Consumption/dp/B0822Y6N1C/ref=zg_bs_g_430505031_d_sccl_50/524-3698123-6031407,2026-09-25 11:36:22.600681,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,50,B0822Y6N1C,Patriot P300 M.2 PCIe Gen 3 x4 128GB Low-Power Consumption SSD - P300P128GM28,https://www.amazon.co.uk/Patriot-P300-128GB-Low-Power-Consumption/dp/B0822Y6N1C/ref=zg_bs_g_430505031_d_sccl_50/525-2893768-2677554,2026-09-25 12:55:13.885663,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,52,B0B51GGFPV,"Ediloca 128GB SSD, Internal Solid State Drives, 2.5"" SATA SSD 128GB, Up to 500MB/s, 3D NAND TLC, Compatible with Laptop & PC",https://www.amazon.co.uk/EDILOCA-Internal-Read%EF%BC%8CUpgrade-Laptop-Storage/dp/B0B51GGFPV/ref=zg_bs_g_430505031_d_sccl_2/524-3698123-6031407,2026-09-25 11:36:22.600684,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,52,B0B51GGFPV,"Ediloca 128GB SSD, Internal Solid State Drives, 2.5"" SATA SSD 128GB, Up to 500MB/s, 3D NAND TLC, Compatible with Laptop & PC",https://www.amazon.co.uk/EDILOCA-Internal-Read%EF%BC%8CUpgrade-Laptop-Storage/dp/B0B51GGFPV/ref=zg_bs_g_430505031_d_sccl_2/525-2893768-2677554,2026-09-25 12:55:13.885665,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,53,B08BFY3FJV,HP 3J122AAABB MPP 2.0 Tilt Pen Digital Stylus Pen USB C Rechargeable LED Battery Indicator Replaceable Tips Magnetic Barrel B,https://www.amazon.co.uk/HP-Tilt-MPP2-0-Rechargeable-stylus/dp/B08BFY3FJV/ref=zg_bs_g_430505031_d_sccl_3/524-3698123-6031407,2026-09-25 11:36:22.600685,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,53,B08BFY3FJV,HP 3J122AAABB MPP 2.0 Tilt Pen Digital Stylus Pen USB C Rechargeable LED Battery Indicator Replaceable Tips Magnetic Barrel B,https://www.amazon.co.uk/HP-Tilt-MPP2-0-Rechargeable-stylus/dp/B08BFY3FJV/ref=zg_bs_g_430505031_d_sccl_3/525-2893768-2677554,2026-09-25 12:55:13.885666,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,55,B0G4RNZXS1,"Ediloca EN206 128GB 3D NAND TLC M.2 SSD, M.2 2280 SATA III 6Gb/s SSD Internal Hard Drive, Read/Write Speed up to 550/460 MB/s",https://www.amazon.co.uk/Ediloca-Internal-Compatible-Ultrabooks-Computers/dp/B0G4RNZXS1/ref=zg_bs_g_430505031_d_sccl_5/524-3698123-6031407,2026-09-25 11:36:22.600688,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,55,B0G4RNZXS1,"Ediloca EN206 128GB 3D NAND TLC M.2 SSD, M.2 2280 SATA III 6Gb/s SSD Internal Hard Drive, Read/Write Speed up to 550/460 MB/s",https://www.amazon.co.uk/Ediloca-Internal-Compatible-Ultrabooks-Computers/dp/B0G4RNZXS1/ref=zg_bs_g_430505031_d_sccl_5/525-2893768-2677554,2026-09-25 12:55:13.885667,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,58,B0D7DK2CN8,"PHIXERO P500 512GB SATA SSD, 2.5"" Internal Solid State Drive, Up to 550MB/s Read and 480MB/s Write Speeds, 3D NAND, for Lapto",https://www.amazon.co.uk/PHIXERO-P500-SSD/dp/B0D7DK2CN8/ref=zg_bs_g_430505031_d_sccl_8/524-3698123-6031407,2026-09-25 11:36:22.600692,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,58,B0D7DK2CN8,"PHIXERO P500 512GB SATA SSD, 2.5"" Internal Solid State Drive, Up to 550MB/s Read and 480MB/s Write Speeds, 3D NAND, for Lapto",https://www.amazon.co.uk/PHIXERO-P500-SSD/dp/B0D7DK2CN8/ref=zg_bs_g_430505031_d_sccl_8/525-2893768-2677554,2026-09-25 12:55:13.885669,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,60,B0GLGJZMPW,"Ediloca 128GB NVMe M.2 SSD PCIe Gen 3x4, Up to 1130MB/s Read, M.2 2280 Internal Solid State Drive, Dynamic SLC Cache, Compati",https://www.amazon.co.uk/Ediloca-Internal-Dynamic-Compatible-EN680E/dp/B0GLGJZMPW/ref=zg_bs_g_430505031_d_sccl_10/524-3698123-6031407,2026-09-25 11:36:22.600694,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,60,B0GLGJZMPW,"Ediloca 128GB NVMe M.2 SSD PCIe Gen 3x4, Up to 1130MB/s Read, M.2 2280 Internal Solid State Drive, Dynamic SLC Cache, Compati",https://www.amazon.co.uk/Ediloca-Internal-Dynamic-Compatible-EN680E/dp/B0GLGJZMPW/ref=zg_bs_g_430505031_d_sccl_10/525-2893768-2677554,2026-09-25 12:55:13.885671,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,61,B0BKNX1XVL,MSI SPATIUM S270 SATA 2.5 480GB,https://www.amazon.co.uk/SPATIUM-S270-SATA-2-5-480GB/dp/B0BKNX1XVL/ref=zg_bs_g_430505031_d_sccl_11/524-3698123-6031407,2026-09-25 11:36:22.600695,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,61,B0BKNX1XVL,MSI SPATIUM S270 SATA 2.5 480GB,https://www.amazon.co.uk/SPATIUM-S270-SATA-2-5-480GB/dp/B0BKNX1XVL/ref=zg_bs_g_430505031_d_sccl_11/525-2893768-2677554,2026-09-25 12:55:13.885671,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,63,B0BYWB6237,"Crucial P3 Plus SSD 1TB M.2 NVMe PCIe Gen4 Internal SSD, Up to 5000MB/s, Laptop & Desktop (PC) Compatible, Solid State Drive",https://www.amazon.co.uk/Crucial-Plus-PCIe-Gen4-Internal/dp/B0BYWB6237/ref=zg_bs_g_430505031_d_sccl_13/524-3698123-6031407,2026-09-25 11:36:22.600698,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,63,B0BYWB6237,"Crucial P3 Plus SSD 1TB M.2 NVMe PCIe Gen4 Internal SSD, Up to 5000MB/s, Laptop & Desktop (PC) Compatible, Solid State Drive",https://www.amazon.co.uk/Crucial-Plus-PCIe-Gen4-Internal/dp/B0BYWB6237/ref=zg_bs_g_430505031_d_sccl_13/525-2893768-2677554,2026-09-25 12:55:13.885673,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,64,B0F3BMBQ75,"WD_BLACK SN8100 PCIe Gen 5 NVMe SSD 1TB (Up to 14,900MB/s read, 11,000MB/s write speeds, M.2 2280, Next Gen TLC 3D NAND, Best",https://www.amazon.co.uk/WD_BLACK-Applications-Editing-POWERED-SANDISK/dp/B0F3BMBQ75/ref=zg_bs_g_430505031_d_sccl_14/524-3698123-6031407,2026-09-25 11:36:22.600699,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,64,B0F3BMBQ75,"WD_BLACK SN8100 PCIe Gen 5 NVMe SSD 1TB (Up to 14,900MB/s read, 11,000MB/s write speeds, M.2 2280, Next Gen TLC 3D NAND, Best",https://www.amazon.co.uk/WD_BLACK-Applications-Editing-POWERED-SANDISK/dp/B0F3BMBQ75/ref=zg_bs_g_430505031_d_sccl_14/525-2893768-2677554,2026-09-25 12:55:13.885674,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,65,B06XC538RK,Integral V Series 2 120GB SATA III 2.5-Inch Internal Solid State Drive (SSD) – Up to 460MB/s Read and 300MB/s Write,https://www.amazon.co.uk/Integral-120-Solid-State-Drive/dp/B06XC538RK/ref=zg_bs_g_430505031_d_sccl_15/524-3698123-6031407,2026-09-25 11:36:22.600701,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,65,B06XC538RK,Integral V Series 2 120GB SATA III 2.5-Inch Internal Solid State Drive (SSD) – Up to 460MB/s Read and 300MB/s Write,https://www.amazon.co.uk/Integral-120-Solid-State-Drive/dp/B06XC538RK/ref=zg_bs_g_430505031_d_sccl_15/525-2893768-2677554,2026-09-25 12:55:13.885674,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,71,B0GGYKRN2Q,"KEXIN 2.5"" SATA III Internal SSD 64GB - Up to 280MB/s Read and 250MB/s Write Speed, High Speed SSD for Laptop and Desktop PC",https://www.amazon.co.uk/KEXIN-2-5-SATA-Internal-64GB/dp/B0GGYKRN2Q/ref=zg_bs_g_430505031_d_sccl_21/524-3698123-6031407,2026-09-25 11:36:22.600853,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,71,B0GGYKRN2Q,"KEXIN 2.5"" SATA III Internal SSD 64GB - Up to 280MB/s Read and 250MB/s Write Speed, High Speed SSD for Laptop and Desktop PC",https://www.amazon.co.uk/KEXIN-2-5-SATA-Internal-64GB/dp/B0GGYKRN2Q/ref=zg_bs_g_430505031_d_sccl_21/525-2893768-2677554,2026-09-25 12:55:13.885678,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,72,B0CK39YR9V,"Crucial T500 1TB SSD PCIe Gen4 NVMe M.2, Up to 7300MB/s, TLC NAND, Laptop and Desktop Compatible, Microsoft DirectStorage, So",https://www.amazon.co.uk/Crucial-Internal-Compatible-Microsoft-DirectStorage/dp/B0CK39YR9V/ref=zg_bs_g_430505031_d_sccl_22/524-3698123-6031407,2026-09-25 11:36:22.600855,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,72,B0CK39YR9V,"Crucial T500 1TB SSD PCIe Gen4 NVMe M.2, Up to 7300MB/s, TLC NAND, Laptop and Desktop Compatible, Microsoft DirectStorage, So",https://www.amazon.co.uk/Crucial-Internal-Compatible-Microsoft-DirectStorage/dp/B0CK39YR9V/ref=zg_bs_g_430505031_d_sccl_22/525-2893768-2677554,2026-09-25 12:55:13.885679,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,73,B0C4H4YH8V,"Lexar NM790 2TB SSD, M.2 2280 PCIe Gen4x4 NVMe 1.4 Internal SSD, Up to 7400MB/s Read, Up to 6500MB/s Write, Internal Solid St",https://www.amazon.co.uk/Lexar-Gen4x4-Internal-Professionals-LNM790X002T-RNNNG/dp/B0C4H4YH8V/ref=zg_bs_g_430505031_d_sccl_23/524-3698123-6031407,2026-09-25 11:36:22.600856,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,73,B0C4H4YH8V,"Lexar NM790 2TB SSD, M.2 2280 PCIe Gen4x4 NVMe 1.4 Internal SSD, Up to 7400MB/s Read, Up to 6500MB/s Write, Internal Solid St",https://www.amazon.co.uk/Lexar-Gen4x4-Internal-Professionals-LNM790X002T-RNNNG/dp/B0C4H4YH8V/ref=zg_bs_g_430505031_d_sccl_23/525-2893768-2677554,2026-09-25 12:55:13.885680,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,74,B0FWRGXH6G,"Netac SSD 480GB Internal Solid State Drive Hard Drive SATA SSD 2.5 Inch SATAIII 6Gb/s,3D NAND Solid State Drive Internal,for",https://www.amazon.co.uk/Netac-Internal-SATAIII-Desktop-N530S/dp/B0FWRGXH6G/ref=zg_bs_g_430505031_d_sccl_24/524-3698123-6031407,2026-09-25 11:36:22.600857,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,74,B0FWRGXH6G,"Netac SSD 480GB Internal Solid State Drive Hard Drive SATA SSD 2.5 Inch SATAIII 6Gb/s,3D NAND Solid State Drive Internal,for",https://www.amazon.co.uk/Netac-Internal-SATAIII-Desktop-N530S/dp/B0FWRGXH6G/ref=zg_bs_g_430505031_d_sccl_24/525-2893768-2677554,2026-09-25 12:55:13.885681,No exact ASIN listing found in current Amazon marketplace scores,,,,,
storage,79,B0B9BL9T4H,"Crucial BX500 3D NAND SATA 2.5-inch SSD Drive, 500 GB Black",https://www.amazon.co.uk/Crucial-BX500-2-5-inch-Drive-Black/dp/B0B9BL9T4H/ref=zg_bs_g_430505031_d_sccl_29/524-3698123-6031407,2026-09-25 11:36:22.600867,No exact ASIN listing found in current Amazon marketplace scores,,,,,
