category,rank,asin,title,cpk,price,rrp,rating,review_count,sales_velocity,url,captured_at
case,60,B0BHJHVKR6,Veno Scorp Gaming PC Bundle i5 GT 710 2GB 8GB RAM 500GB HDD NOVA | Built for smooth everyday gaming — GT 710 2GB delivers rel,,239.95,,4.0,25,,https://www.amazon.co.uk/Veno-Scorp-Budget-Gaming-Bundle/dp/B0BHJHVKR6/ref=zg_bs_g_430498031_d_sccl_10/522-1500010-1872250,2026-09-25T16:02:01.344462
case,61,B0DTHMBTQB,"ANSAITE ATX PC Case Pre-Installed 6 × 120mm PWM ARGB Fan, ATX Mid Tower PC Gaming Case, Computer case with Panoramic View Tem",f5223a670146eedb,64.24,,4.2,119,,https://www.amazon.co.uk/ANSAITE-Pre-Installed-Computer-Panoramic-Tempered-white/dp/B0DTHMBTQB/ref=zg_bs_g_430498031_d_sccl_11/522-1500010-1872250,2026-09-25T16:02:01.344463
case,62,B07WQ5G6YY,Raspberry Pi 4 case (Black/Grey),,4.16,,4.3,913,,https://www.amazon.co.uk/Raspberry-Pi-Original-box-black/dp/B07WQ5G6YY/ref=zg_bs_g_430498031_d_sccl_12/522-1500010-1872250,2026-09-25T16:02:01.344463
case,63,B0H5F8GYQF,"MONTECH TG3 Panoramic ATX PC Case, Back-Connect Ready & 4 ARGB Fans, Black | Tiered showcase, 430mm GPU & 180mm cooler cleara",90e264716e557d49,58.38,,4.7,48,,https://www.amazon.co.uk/MONTECH-Panoramic-Back-Connect-Ready-Black/dp/B0H5F8GYQF/ref=zg_bs_g_430498031_d_sccl_13/522-1500010-1872250,2026-09-25T16:02:01.344464
case,64,B0HB92RCHS,"NZXT S5 RGB Deluxe Compact ATX Mid-Tower PC Case - Black | 5 Pre-Installed RGB Fans, Panoramic Dual Tempered Glass, Up to 10",,,,,,,https://www.amazon.co.uk/NZXT-Deluxe-Compact-Mid-Tower-Case-Black/dp/B0HB92RCHS/ref=zg_bs_g_430498031_d_sccl_14/522-1500010-1872250,2026-09-25T16:02:01.344465
case,65,B0FR5XTKVZ,"HAVN BF 360 FLOW High Airflow ATX Mid Tower PC Case, Semi-Open SGCC Steel Frame, SimpliCable Cable Management, 2x 180mm Fan,",,169.99,,4.7,144,,https://www.amazon.co.uk/HAVN-Semi-Open-SimpliCable-Management-Radiator-Black/dp/B0FR5XTKVZ/ref=zg_bs_g_430498031_d_sccl_15/522-1500010-1872250,2026-09-25T16:02:01.344466
case,66,B0FQBLKFMT,"darkFlash LAND451 ATX PC Case, Vertical Graphics Card, Support BTF Motherboard, Full-View Mid Tower Gaming Case, Type-C Port,",9bc00f3573dd170d,44.99,,4.5,24,,https://www.amazon.co.uk/darkFlash-LAND451-Vertical-Motherboard-Full-View-White/dp/B0FQBLKFMT/ref=zg_bs_g_430498031_d_sccl_16/522-1500010-1872250,2026-09-25T16:02:01.344466
case,67,B0F3XNXCMV,"CORSAIR FRAME 5000D RS Modular High Airflow Mid-Tower PC Case – 4x Pre-Installed RS Fans, InfiniRail™ Fan Mounting System, GP",d0b96f3c94e180a2,114.99,,4.6,207,,https://www.amazon.co.uk/CORSAIR-FRAME-Modular-Airflow-Mid-Tower/dp/B0F3XNXCMV/ref=zg_bs_g_430498031_d_sccl_17/522-1500010-1872250,2026-09-25T16:02:01.344467
case,68,B08G56SF52,"CiT Work Office PC Case Micro ATX, Compact Matx Computer Case, Mini Tower | Compact matx computer case with room for optical",996cd24ad4e87d5c,23.0,,3.9,46,,https://www.amazon.co.uk/CiT-Work-Compact-Office-Case/dp/B08G56SF52/ref=zg_bs_g_430498031_d_sccl_18/522-1500010-1872250,2026-09-25T16:02:01.344468
case,69,B0FD3Z46GN,"CiT F3 Gaming PC Case Micro ATX, Mesh MATX Computer Case with 3 ARGB Fans | Small footprint micro atx pc case with fans inclu",8148a6a8dbe995cd,38.95,,3.9,21,,https://www.amazon.co.uk/CiT-Black-Gaming-Case-Micro-ATX/dp/B0FD3Z46GN/ref=zg_bs_g_430498031_d_sccl_19/522-1500010-1872250,2026-09-25T16:02:01.344468
case,70,B01BV8JU96,"CiT Jet Stream Office PC Case ATX Mid Tower, Computer Case with 500W PSU | Ready-to-build atx mid tower with pre-installed 50",ab7fa9db55f914d2,40.45,,4.2,216,,https://www.amazon.co.uk/CiT-Stream-Silver-Stripe-Supply/dp/B01BV8JU96/ref=zg_bs_g_430498031_d_sccl_20/522-1500010-1872250,2026-09-25T16:02:01.344469
case,71,B0DJDM7V1R,Lian Li Lancool 207 Mid-Tower Case | Premium ATX/mATX Gaming PC Case | Tempered Glass | Optimal Airflow Black Case,48884ff52c12e319,74.99,,4.7,185,,https://www.amazon.co.uk/Lancool-207-Mid-Tower-Premium-Tempered-Black/dp/B0DJDM7V1R/ref=zg_bs_g_430498031_d_sccl_21/522-1500010-1872250,2026-09-25T16:02:01.344470
case,72,B06ZY1DQ7Z,Lenovo ThinkCentre Tiny VESA Mount II (4XF0N03161) | VESA Mount II with 4 Screws for ThinkCentre Tiny Desktops and VESA Compa,,25.89,,4.7,377,,https://www.amazon.co.uk/Lenovo-ThinkCentre-Tiny-Mount-4XF0N03161/dp/B06ZY1DQ7Z/ref=zg_bs_g_430498031_d_sccl_22/522-1500010-1872250,2026-09-25T16:02:01.344471
case,73,B0F3XMTVLV,"CORSAIR FRAME 5000D RS ARGB Modular High Airflow Mid-Tower PC Case – 4x Pre-Installed RS ARGB Fans, InfiniRail™ Fan Mounting",d9172ef92754be67,91.33,,4.6,224,,https://www.amazon.co.uk/CORSAIR-FRAME-Modular-Airflow-Mid-Tower/dp/B0F3XMTVLV/ref=zg_bs_g_430498031_d_sccl_23/522-1500010-1872250,2026-09-25T16:02:01.344471
case,74,B08146YTWY,Fractal Design Define 7 Compact Black Brushed Aluminum/Steel ATX Compact Silent Mid Tower Computer Case,0d57c6d2a27814ac,104.99,,4.6,171,,https://www.amazon.co.uk/Fractal-Design-FD-C-DEF7C-01-101/dp/B08146YTWY/ref=zg_bs_g_430498031_d_sccl_24/522-1500010-1872250,2026-09-25T16:02:01.344472
case,75,B0160WQYJ2,Antec VSK-4000B-U3/U2 ATX Computer Case - Black,3f9618b36fd0d80f,46.46,,4.2,101,,https://www.amazon.co.uk/Antec-VSK-4000B-U3-ATX-Computer-Case/dp/B0160WQYJ2/ref=zg_bs_g_430498031_d_sccl_25/522-1500010-1872250,2026-09-25T16:02:01.344473
case,76,B0FBX6QC6B,"CiT DS240 Gaming PC Case Micro ATX Dual Chamber, Black MATX Case, 3 Fans | Dual chamber matx pc case with 3 Pro Storm ARGB PW",,59.95,,,,,https://www.amazon.co.uk/CiT-Panoramic-Three-Sided-Tempered-Micro-ATX/dp/B0FBX6QC6B/ref=zg_bs_g_430498031_d_sccl_26/522-1500010-1872250,2026-09-25T16:02:01.344474
case,77,B0D54QH2GV,"MSI MAG PANO 100R PZ WHITE ATX PC Case - ATX Capacity, Verical GPU Installation Bracket, GPU Holder, Dust Filters, Swinging S",76abd82492b3c99c,89.99,,4.8,316,,https://www.amazon.co.uk/MSI-PANO-100R-WHITE-Case/dp/B0D54QH2GV/ref=zg_bs_g_430498031_d_sccl_27/522-1500010-1872250,2026-09-25T16:02:01.344474
case,78,B0CS3T22P8,Fractal Design Meshify 3 Black Solid - High Airflow PC Gaming Case - Mesh Front Panel - Three Momentum 14 Fans Included - Cle,,,,4.7,35,,https://www.amazon.co.uk/Fractal-Design-Meshify-Black-Solid/dp/B0CS3T22P8/ref=zg_bs_g_430498031_d_sccl_28/522-1500010-1872250,2026-09-25T16:02:01.344475
case,79,B0DGV3HT1K,"FOIFKIN F1 ATX PC Case - Pre-installed 6 PWM ARGB Fans, Mid-Tower Computer Case, Gaming PC Case full tower, 270° Panorama Tem",08b0b2f1746a8100,59.99,,4.3,153,,https://www.amazon.co.uk/FOIFKIN-PC-Case-Pre-Installed-Mid-Tower-Black/dp/B0DGV3HT1K/ref=zg_bs_g_430498031_d_sccl_29/522-1500010-1872250,2026-09-25T16:02:01.344476
case,80,B06VW5GL6T,CHILDMORY 10Pcs Clear Box Case Sleeve CIB Protector for SNES N64 Games Cartridge Box,,12.09,,4.3,,,https://www.amazon.co.uk/Childhood-10Pcs-Sleeve-Protector-Cartridge/dp/B06VW5GL6T/ref=zg_bs_g_430498031_d_sccl_30/522-1500010-1872250,2026-09-25T16:02:01.344477
case,81,B0B7F8C35R,"Prime AP201 - Mesh | Supports Radiators up to 360mm & Graphics Cards up to 338mm Long, 33-liter, Quasi-Filter Mesh Panels, To",,69.98,,4.7,579,,https://www.amazon.co.uk/ASUS-Prime-AP201-Micro-ATX-Case/dp/B0B7F8C35R/ref=zg_bs_g_430498031_d_sccl_81/522-1500010-1872250,2026-09-25T16:02:01.344477
case,82,B00KG8K5CY,"Noctua NA-SYC1, 2-Way PC Fan Splitter 2-Pack | Y-Cables With 4-Pin PWM Headers, Compatible with 3-Pin Fans, Wear and Heat Res",,8.95,,4.8,4971,,https://www.amazon.co.uk/Noctua-NA-SYC1-4-pin-Y-Cables-Black/dp/B00KG8K5CY/ref=zg_bs_g_430498031_d_sccl_82/522-1500010-1872250,2026-09-25T16:02:01.344478
case,83,B0DBL8S1NR,"darkFlash Micro ATX PC Case, Pre-Install 3 PWM ARGB Fans Computer Case, Full View Dual Tempered Glass MATX Gaming PC Case, Ty",4bdfe856bf806426,56.99,,4.3,243,,https://www.amazon.co.uk/darkFlash-Pre-Install-Computer-Tempered-DB330M-White/dp/B0DBL8S1NR/ref=zg_bs_g_430498031_d_sccl_83/522-1500010-1872250,2026-09-25T16:02:01.344479
case,84,B0DJPY63XL,Lian Li O11Vision Compact White-Steel-Tempered Glass ATX Mid Tower Computer Case-Back Connect Support-O11VPW,3bc98fd59966e19d,192.81,,4.7,355,,https://www.amazon.co.uk/O11Vision-White-Steel-Tempered-Computer-Case-Back-Support-O11VPW-White/dp/B0DJPY63XL/ref=zg_bs_g_430498031_d_sccl_84/522-1500010-1872250,2026-09-25T16:02:01.344480
case,85,B0785GRMPG,"Cooler Master MasterBox Q300L Computer Case 'Magnetic Patterned Dust Filters, mini tower, Alloy Steel, Modular I/O Panel, Win",,,,4.5,13680,,https://www.amazon.co.uk/Cooler-Master-MasterBox-Patterned-MCB-Q300L-KANN-S00/dp/B0785GRMPG/ref=zg_bs_g_430498031_d_sccl_85/522-1500010-1872250,2026-09-25T16:02:01.344480
case,86,B0DKJKGPYZ,HYTE Y70 Touch Infinite Dual Chamber ATX Mid Tower Modern Aesthetic Case with Integrated 2.5K LCD Touchscreen - Pitch Black,8f03fb9afbfcfba8,358.99,,4.6,211,,https://www.amazon.co.uk/HYTE-Infinite-Aesthetic-Integrated-Touchscreen-Black/dp/B0DKJKGPYZ/ref=zg_bs_g_430498031_d_sccl_86/522-1500010-1872250,2026-09-25T16:02:01.344481
case,87,B0CC685W94,"CiT Level 1 Gaming PC Case, Micro ATX PC Case with 3 RGB Fans, Glass, Black | High airflow mesh computer case with 3 RGB rain",df308ac0d1d8d259,39.85,,4.3,63,,https://www.amazon.co.uk/CiT-Micro-ATX-Tempered-Rainbow-Included/dp/B0CC685W94/ref=zg_bs_g_430498031_d_sccl_87/522-1500010-1872250,2026-09-25T16:02:01.344482
case,88,B0F28MCKKG,"MONTECH XR Wood, Genuine Black Walnut Front, ATX PC Gaming Case, Glass Side Panel, 4 Pre-Installed GF120 ARGB PWM Fans, Black",,55.02,,4.5,110,,https://www.amazon.co.uk/MONTECH-Genuine-Walnut-Gaming-Pre-Installed-Black/dp/B0F28MCKKG/ref=zg_bs_g_430498031_d_sccl_88/522-1500010-1872250,2026-09-25T16:02:01.344483
case,89,B0DK3L3Z3B,Powercool Codegen 2U Rackmount Server PC Case – 405mm Depth – Micro-ATX/Mini-ITX Computer Case – 3×80mm PWM Fans Included – U,,97.25,,,,,https://www.amazon.co.uk/Powercool-Codegen-Rackmount-Micro-ATX-Included/dp/B0DK3L3Z3B/ref=zg_bs_g_430498031_d_sccl_89/522-1500010-1872250,2026-09-25T16:02:01.344483
case,90,B0CRB3DT5M,Geekworm P579 Raspberry Pi 5 Case | Support Top PCIe M.2 NVMe SSD HAT Shield X1001 / X1004 / X1003 / X1012 / X1015 / X1000 &,,11.8,,4.6,483,,https://www.amazon.co.uk/Geekworm-Raspberry-Support-Shield-Active-Black/dp/B0CRB3DT5M/ref=zg_bs_g_430498031_d_sccl_90/522-1500010-1872250,2026-09-25T16:02:01.344484
case,91,B09L8QWPJP,Raspberry Pi Zero Case,,7.9,,4.6,104,,https://www.amazon.co.uk/Raspberry-Pi-Zero-Case/dp/B09L8QWPJP/ref=zg_bs_g_430498031_d_sccl_91/522-1500010-1872250,2026-09-25T16:02:01.344485
case,92,B0DX7JXXTK,"CiT Mentor Office PC Case Micro ATX, Compact USB-C Computer Case, Black | Compact professional micro atx case with front USB-",411a1c344ddd4b74,29.88,,4.2,46,,https://www.amazon.co.uk/CiT-Mentor-Micro-ATX-Business-Included/dp/B0DX7JXXTK/ref=zg_bs_g_430498031_d_sccl_92/522-1500010-1872250,2026-09-25T16:02:01.344486
case,93,B0FD3V9Q6P,CiT F3 Gaming PC Case – Micro-ATX Computer Case with Mesh Front & Tempered Glass Side Panels - 3 x 120mm ARGB Fans Included -,8148a6a8dbe995cd,34.5,,4.2,7,,https://www.amazon.co.uk/CiT-F3-Gaming-Case-Micro-ATX/dp/B0FD3V9Q6P/ref=zg_bs_g_430498031_d_sccl_93/522-1500010-1872250,2026-09-25T16:02:01.344486
case,94,B0G3Q1B5TY,"IONZ M/ATX PC ARGB Case Mid-Tower, Pre-Installed 6 ARGB PWM Fans, Full View Dual Tempered Glass - Aether Neo White",9b30e7695748e1d2,,,3.9,7,,https://www.amazon.co.uk/IONZ-Mid-Tower-Pre-Installed-Tempered-Glass-White/dp/B0G3Q1B5TY/ref=zg_bs_g_430498031_d_sccl_94/522-1500010-1872250,2026-09-25T16:02:01.344487
case,95,B0FJD21RLV,NZXT H2 Flow - Mini-ITX 20.7L Airflow PC Case - Black | Compact 20.7L Mini-ITX case with 2 included 120mm top fans and PCIe 5,79562bbf3b363d57,119.99,,4.7,122,,https://www.amazon.co.uk/NZXT-H2-Flow-Mini-ITX-Radiator/dp/B0FJD21RLV/ref=zg_bs_g_430498031_d_sccl_95/522-1500010-1872250,2026-09-25T16:02:01.344488
case,96,B0CW3PQGJZ,HYTE Y70 Snow White Mid-Tower Tempered Glass PC Gaming Case,accc448a08924a5c,169.99,,4.7,50,,https://www.amazon.co.uk/HYTE-Y70-Mid-Tower-Case/dp/B0CW3PQGJZ/ref=zg_bs_g_430498031_d_sccl_96/522-1500010-1872250,2026-09-25T16:02:01.344489
case,97,B0GQTJYTDG,"4pcs Laptop Rubber Feet Strips Replacement for HP | Anti-Slip Laptop Bottom Bumper Foot Pads,for HP 15-DY 15T-DY 15-EF 15-ER",,8.99,,4.3,32,,https://www.amazon.co.uk/Sinbana-Laptop-Rubber-Strips-Replacement/dp/B0GQTJYTDG/ref=zg_bs_g_430498031_d_sccl_97/522-1500010-1872250,2026-09-25T16:02:01.344489
case,98,B07ZP46RNR,"Noctua NF-A20 PWM chromax.black.swap, High-Performance Quiet Fan 200mm | High Airflow, Low Noise, 30mm Thick Fan, for PC and",,34.95,,4.7,627,,https://www.amazon.co.uk/Noctua-NF-A20-chromax-black-swap-Premium-200x30mm/dp/B07ZP46RNR/ref=zg_bs_g_430498031_d_sccl_98/522-1500010-1872250,2026-09-25T16:02:01.344490
case,99,B0DWFR3SB8,"CiT Bolt Gaming PC Case, Micro ATX PC Case with 4 ARGB Fans, Glass, Black | Dual tempered glass computer case with 4 ARGB inf",332203557a3aa7e9,44.95,,4.5,10,,https://www.amazon.co.uk/CiT-Micro-ATX-Computer-Motherboard-Compatibility/dp/B0DWFR3SB8/ref=zg_bs_g_430498031_d_sccl_99/522-1500010-1872250,2026-09-25T16:02:01.344491
case,100,B086YCCYZL,"Phanteks XT V3 Micro-ATX PC Case with Dual Tempered Glass Panels, Front PSU Mount, 360mm Radiator Support, Reverse Airflow Fa",719638670c80b4e0,67.89,,4.7,40,,https://www.amazon.co.uk/Phanteks-Micro-ATX-Tempered-Radiator-Clearance-White/dp/B086YCCYZL/ref=zg_bs_g_430498031_d_sccl_100/522-1500010-1872250,2026-09-25T16:02:01.344492
cooler,1,B0FT2TYMR6,"ARCTIC MX-7 (4 g, incl. MX-Cleaner) - Ultimate Performance Thermal Paste | For CPU, consoles, processors, graphics cards, lap",,8.49,,4.7,1299,,https://www.amazon.co.uk/ARCTIC-MX-7-incl-MX-Cleaner-Non-Conductive/dp/B0FT2TYMR6/ref=zg_bs_g_430499031_d_sccl_1/522-1500010-1872250,2026-09-25T16:01:47.712276
cooler,2,B07L9BDY3T,"ARCTIC MX-4 (4 g) - Premium Performance Thermal Paste for all processors (CPU, GPU - PC, PS4, XBOX), very high thermal conduc",,5.49,,4.7,105500,,https://www.amazon.co.uk/ARCTIC-MX-4-2019-Performance-Durability/dp/B07L9BDY3T/ref=zg_bs_g_430499031_d_sccl_2/522-1500010-1872250,2026-09-25T16:01:47.712279
cooler,3,B09NLXSP4S,BSFF Thermal Paste CPU 5.5g with Toolkit for CPU GPU IC and Heatsinks | Carbon Based High Performance; CPU/GPU Compatible; Ea,,4.99,,4.7,9331,,https://www.amazon.co.uk/BSFF-Compound-Heatsink-Processor-Performance/dp/B09NLXSP4S/ref=zg_bs_g_430499031_d_sccl_3/522-1500010-1872250,2026-09-25T16:01:47.712281
cooler,4,B09VDLH5M6,"ARCTIC MX-6 (8 g) - Ultimate Performance Thermal Paste for CPU, consoles, graphics cards, laptops, very high thermal conducti",,6.99,,4.7,7612,,https://www.amazon.co.uk/ARCTIC-MX-6-conductivity-non-conductive-non-capacitive/dp/B09VDLH5M6/ref=zg_bs_g_430499031_d_sccl_4/522-1500010-1872250,2026-09-25T16:01:47.712282
cooler,5,B0B8Z19XNM,"Thermalright Peerless Assassin 120 SE CPU Air Cooler, 6 Heat Pipes CPU Cooler, Dual 12cm PWM Fan, Double Tower Double Fan Coo",d0a075dce9d7f074,26.9,,4.8,221,,https://www.amazon.co.uk/Thermalright-Peerless-Assassin-Aluminium-Technology/dp/B0B8Z19XNM/ref=zg_bs_g_430499031_d_sccl_5/522-1500010-1872250,2026-09-25T16:01:47.712283
cooler,6,B0BPFYQ7JW,"Thermalright TL-C12C CPU Fan 120mm Case Cooler, 4pin PWM Silent Computer Cooling with S-FDB Bearing Included, up to 1550RPM c",,11.59,,4.6,91,,https://www.amazon.co.uk/Thermalright-TL-C12C-Computer-Included-quantities%EF%BC%89/dp/B0BPFYQ7JW/ref=zg_bs_g_430499031_d_sccl_6/522-1500010-1872250,2026-09-25T16:01:47.712285
cooler,7,B0DF7C4YPQ,Corsair NAUTILUS 360 RS ARGB Liquid CPU Cooler – 360mm AIO – Low-Noise – Direct Motherboard Connection – Daisy-Chain – Intel,6a1baef812c0fd77,79.99,,4.6,1199,,https://www.amazon.co.uk/Corsair-NAUTILUS-ARGB-Liquid-Cooler/dp/B0DF7C4YPQ/ref=zg_bs_g_430499031_d_sccl_7/522-1500010-1872250,2026-09-25T16:01:47.712286
cooler,8,B07LF66ZSV,"ARCTIC MX-4 (8 g) - Premium Performance Thermal Paste for all processors (CPU, GPU - PC, PS4, XBOX), very high thermal conduc",,6.49,,4.8,18015,,https://www.amazon.co.uk/ARCTIC-MX-4-2019-Performance-Durability/dp/B07LF66ZSV/ref=zg_bs_g_430499031_d_sccl_8/522-1500010-1872250,2026-09-25T16:01:47.712287
cooler,9,B0FGDJ3QP1,"Corsair NAUTILUS 360 RS LCD Liquid CPU Cooler – 2.1"" IPS LCD Screen, 360mm AIO, Low-Noise, Daisy-Chain, Intel LGA 1851/1700,",,99.98,,4.6,761,,https://www.amazon.co.uk/Corsair-NAUTILUS-360-Liquid-Cooler/dp/B0FGDJ3QP1/ref=zg_bs_g_430499031_d_sccl_9/522-1500010-1872250,2026-09-25T16:01:47.712288
cooler,10,B0DLWGG85P,"ARCTIC Liquid Freezer III Pro 360 - AIO CPU Cooler, 3 x 120 mm Water Cooling, 38 mm Radiator, PWM Pump, VRM Fan, AMD AM5/AM4,",7a5f9c1875b001cc,67.49,,4.3,2398,,https://www.amazon.co.uk/ARCTIC-Liquid-Freezer-III-Pro/dp/B0DLWGG85P/ref=zg_bs_g_430499031_d_sccl_10/522-1500010-1872250,2026-09-25T16:01:47.712289
cooler,11,B09VDPWH6T,"ARCTIC MX-6 (2 g) - Ultimate Performance Thermal Paste for CPU, consoles, graphics cards, laptops, very high thermal conducti",,4.89,,4.6,3375,,https://www.amazon.co.uk/ARCTIC-MX-6-conductivity-non-conductive-non-capacitive/dp/B09VDPWH6T/ref=zg_bs_g_430499031_d_sccl_11/522-1500010-1872250,2026-09-25T16:01:47.712291
cooler,12,B0DWSN51B1,"TR-AssassinX120 SE ARGB WHITE CPU Air Cooler, 4 Heat Pipes, TL-C12CW-S PWM Quiet Fan CPU Cooler With S-FDB Bearing, For AMD A",,15.99,,5.0,15,,https://www.amazon.co.uk/TR-AssassinX120-SE-WHITE-TL-C12CW-S-Bearing/dp/B0DWSN51B1/ref=zg_bs_g_430499031_d_sccl_12/522-1500010-1872250,2026-09-25T16:01:47.712292
cooler,13,B0DLWFCVSD,"ARCTIC Liquid Freezer III Pro 360 A-RGB - AIO CPU Cooler, 3 x 120 mm Water Cooling, 38 mm Radiator, PWM Pump, VRM Fan, AMD AM",,74.99,,4.5,1940,,https://www.amazon.co.uk/ARCTIC-Liquid-Freezer-III-RGB/dp/B0DLWFCVSD/ref=zg_bs_g_430499031_d_sccl_13/522-1500010-1872250,2026-09-25T16:01:47.712293
cooler,14,B0795DP124,"ARCTIC MX-4 (incl. Spatula, 4 g) - Premium Performance Thermal Paste for all processors (CPU, GPU - PC, PS4, XBOX), very high",,5.99,,4.7,70458,,https://www.amazon.co.uk/ARCTIC-MX-4-Compound-Performance-Interface/dp/B0795DP124/ref=zg_bs_g_430499031_d_sccl_14/522-1500010-1872250,2026-09-25T16:01:47.712294
cooler,15,B0BPCMWDCH,"Thermalright Frozen Notte 240 Black ARGB V2 Water Cooling CPU Cooler, 240 Black CPU Cooler Specifications, 2 PWM Fans, S-FDB",,45.9,,4.2,261,,https://www.amazon.co.uk/Thermalright-Cooling-Specifications-Bearings-Suitable/dp/B0BPCMWDCH/ref=zg_bs_g_430499031_d_sccl_15/522-1500010-1872250,2026-09-25T16:01:47.712295
cooler,16,B087FY5CNT,ARCTIC Case Fan Hub - 10-fold PWM Fan Distributor with SATA Power - Black,,7.84,,4.5,3164,,https://www.amazon.co.uk/ARCTIC-Pro-Gen-Ultrawide-Adjustment/dp/B087FY5CNT/ref=zg_bs_g_430499031_d_sccl_16/522-1500010-1872250,2026-09-25T16:01:47.712297
cooler,17,B0D49PNMBD,CORSAIR RS120 ARGB 120mm PWM Fans – Daisy-Chain Connection – Low-Noise – Magnetic Dome Bearing – Triple Pack – White,,25.99,,4.6,2768,,https://www.amazon.co.uk/Corsair-RS120-ARGB-120mm-Fans/dp/B0D49PNMBD/ref=zg_bs_g_430499031_d_sccl_17/522-1500010-1872250,2026-09-25T16:01:47.712298
cooler,18,B0DB84CQW6,"Thermal Grizzly PhaseSheet PTM 50x40 mm Phase-Change Thermal Pad CPU GPU | Phase-change thermal pad, PTM, CPU, GPU, consoles,",,11.3,,4.4,1693,,https://www.amazon.co.uk/Thermal-Grizzly-PhaseSheet-Performance-Non-Conductive/dp/B0DB84CQW6/ref=zg_bs_g_430499031_d_sccl_18/522-1500010-1872250,2026-09-25T16:01:47.712299
cooler,19,B0DSTW6P8B,Thermal Grizzly Duronaut - 6 Gram - Enhanced Durability & High Performance Thermal Paste - for Maximum Thermal Conductivity W,,14.44,,4.5,2493,,https://www.amazon.co.uk/Thermal-Grizzly-Duronaut-Conductivity-Overclocking/dp/B0DSTW6P8B/ref=zg_bs_g_430499031_d_sccl_19/522-1500010-1872250,2026-09-25T16:01:47.712300
cooler,20,B0D942JKJW,"Thermalright Phantom Spirit 120 SE BLACK CPU Air Cooler,7 Heat pipes CPU Cooler,Dual 120mm PWM Fans, AGHP 4.0 Technology,for",,33.9,,4.6,152,,https://www.amazon.co.uk/Thermalright-Phantom-Spirit-120-BLACK/dp/B0D942JKJW/ref=zg_bs_g_430499031_d_sccl_20/522-1500010-1872250,2026-09-25T16:01:47.712301
cooler,21,B08QS42H64,"ionz IZP8 Ultra High Performance Thermal compound, Heatsink Paste For All CPU/GPU Coolers - 2g",,2.99,,4.6,896,,https://www.amazon.co.uk/ionz-Performance-Thermal-compound-Heatsink/dp/B08QS42H64/ref=zg_bs_g_430499031_d_sccl_21/522-1500010-1872250,2026-09-25T16:01:47.712303
cooler,22,B09VH14935,"ARCTIC Freezer 36 (Black)- Single-tower CPU cooler with push-pull, two pressure-optimised 120 mm P fans, fluid dynamic bearin",6e82f9fae24dfc7f,22.99,,4.5,727,,https://www.amazon.co.uk/ARCTIC-Single-tower-push-pull-pressure-optimised-heatpipes/dp/B09VH14935/ref=zg_bs_g_430499031_d_sccl_22/522-1500010-1872250,2026-09-25T16:01:47.712304
cooler,23,B0C7C2HY6H,"Thermalright Assassin X 120R SE PLUS CPU Air Cooler, 4 Heat Pipes,148mm High, 120mm Double PWM Fans CPU Cooler, Heatsink Cool",3225dac7cf16742c,18.9,,4.6,78,,https://www.amazon.co.uk/Thermalright-Assassin-Heatsink-LGA1700-LGA17XX/dp/B0C7C2HY6H/ref=zg_bs_g_430499031_d_sccl_23/522-1500010-1872250,2026-09-25T16:01:47.712305
cooler,24,B0CSJRTFX8,"VooGenzek 15 PCS Assorted Thickness 0.5/1/1.5 mm Silicone Thermal Pad with 6.0 W/mk Thermal Conductivity, Reusable Thermal Co",,5.69,,4.6,865,,https://www.amazon.co.uk/VooGenzek-Assorted-Thickness-Conductivity-Conductive/dp/B0CSJRTFX8/ref=zg_bs_g_430499031_d_sccl_24/522-1500010-1872250,2026-09-25T16:01:47.712306
cooler,25,B07BNDPKL5,SYY Thermal Paste 2g CPU Compound with Toolkit for CPU/GPU/All Coolers | Carbon Formula; Fast Heat Transfer; CPU/GPU Compatib,,4.55,,4.6,14980,,https://www.amazon.co.uk/SYY-Compound-Processor-Performance-Interface/dp/B07BNDPKL5/ref=zg_bs_g_430499031_d_sccl_25/522-1500010-1872250,2026-09-25T16:01:47.712307
cooler,26,B011F7W3LU,"Thermal Grizzly Kryonaut (1g) – Thermal Paste for CPU, GPU and consoles – Non-Conductive Thermal Compound with High Thermal C",,9.19,,4.7,62111,,https://www.amazon.co.uk/Thermal-Grizzly-Kryonaut-thermal-grease/dp/B011F7W3LU/ref=zg_bs_g_430499031_d_sccl_26/522-1500010-1872250,2026-09-25T16:01:47.712308
cooler,27,B07NRG8KJK,MoneyQiu HY-510-25g Thermal Conductivity: >1.93W/m-k thermal heatsink paste grease Compound Carbon Based High Performance non,,5.99,,4.6,5374,,https://www.amazon.co.uk/HY-510-25g-Thermal-Paste-Heatsink-Conductivity-510-25g/dp/B07NRG8KJK/ref=zg_bs_g_430499031_d_sccl_27/522-1500010-1872250,2026-09-25T16:01:47.712310
cooler,28,B0GY469KT3,"Thermalright AT7 Thermal Paste 4.5g, 12.9W/mK CPU Thermal Compound | Smooth Easy-to-Spread, Non-Conductive, for CPU Cooler In",,4.99,,4.9,12,,https://www.amazon.co.uk/Thermalright-Thermal-Paste-12-9W-Compound/dp/B0GY469KT3/ref=zg_bs_g_430499031_d_sccl_28/522-1500010-1872250,2026-09-25T16:01:47.712311
